criticality,urgency,safety_risk,asset_importance,overdue,duration_hours,days_until_due,department,asset_type,task_type,corridor_id,high_delay_risk
1,1,3,5,False,4.49,33,Engineering,Bridge,Replacement,MAS-BLR,0
1,1,4,2,False,5.43,28,S&T,Bridge,Inspection,DEL-AGR,0
5,4,5,5,False,2.0,-10,Engineering,Point Machine,Inspection,BPL-NGP,0
2,5,1,4,True,3.97,58,Traction Distribution,OHE,Repair,MUM-PUN,1
3,4,1,5,False,4.27,-9,S&T,Signal,Replacement,BPL-NGP,1
3,2,1,1,False,4.21,31,Engineering,OHE,Overhaul,DEL-AGR,0
4,4,5,4,False,3.21,30,Traction Distribution,Track,Repair,MUM-PUN,1
4,1,4,1,False,2.65,24,Traction Distribution,Signal,Replacement,MUM-PUN,0
2,5,3,2,True,4.69,27,S&T,Point Machine,Inspection,MAS-BLR,0
5,5,4,1,True,2.15,15,Traction Distribution,OHE,Overhaul,DEL-AGR,1
2,4,3,3,False,1.64,28,Traction Distribution,OHE,Inspection,HWH-KOL,0
5,5,2,5,False,3.5,13,S&T,OHE,Testing,DEL-AGR,1
3,3,3,4,False,1.97,21,Traction Distribution,Track,Inspection,HWH-KOL,0
1,3,4,2,True,0.68,36,Engineering,Bridge,Overhaul,BPL-NGP,1
4,2,1,3,True,0.78,41,Traction Distribution,Bridge,Repair,BPL-NGP,0
1,5,4,2,False,4.32,-3,S&T,Signal,Testing,DEL-AGR,0
4,4,3,4,False,5.85,60,Engineering,Signal,Repair,BPL-NGP,1
1,1,1,2,True,3.0,-7,Traction Distribution,Point Machine,Testing,MUM-PUN,0
2,5,2,1,True,1.31,6,Traction Distribution,Track,Testing,BPL-NGP,1
4,1,3,3,False,5.0,12,Traction Distribution,Track,Replacement,MAS-BLR,0
5,3,2,5,True,1.94,10,Engineering,Bridge,Replacement,DEL-AGR,1
3,1,2,3,False,5.98,12,Traction Distribution,Track,Repair,MUM-PUN,0
1,4,4,2,True,3.6,10,Traction Distribution,OHE,Replacement,MAS-BLR,1
2,3,3,1,False,1.78,18,Traction Distribution,Bridge,Replacement,DEL-AGR,0
5,3,3,5,False,3.23,43,S&T,Point Machine,Inspection,MUM-PUN,1
4,4,4,4,False,2.34,48,Traction Distribution,Signal,Repair,HWH-KOL,1
1,4,1,1,False,4.79,12,Traction Distribution,Track,Testing,MAS-BLR,0
2,2,2,1,False,1.08,5,Engineering,Point Machine,Testing,MUM-PUN,0
2,5,1,1,True,5.21,36,Engineering,OHE,Inspection,MUM-PUN,1
1,3,5,2,False,4.72,-10,Traction Distribution,Bridge,Overhaul,BPL-NGP,0
5,1,1,5,False,5.24,19,S&T,Point Machine,Repair,DEL-AGR,0
4,1,5,1,True,5.42,2,Engineering,Track,Overhaul,MUM-PUN,0
1,2,1,5,False,1.76,31,Engineering,Signal,Overhaul,MUM-PUN,0
4,4,2,1,False,3.37,-9,Traction Distribution,Point Machine,Testing,HWH-KOL,0
3,3,4,4,True,5.17,48,Engineering,Point Machine,Overhaul,HWH-KOL,0
1,2,5,2,False,2.58,6,Engineering,Point Machine,Testing,MUM-PUN,0
3,3,1,5,False,0.83,24,S&T,Signal,Testing,MUM-PUN,0
1,5,2,3,False,2.1,28,Traction Distribution,Signal,Overhaul,MAS-BLR,0
2,3,5,2,False,1.83,21,S&T,Signal,Replacement,MAS-BLR,0
5,1,2,2,True,5.29,19,S&T,Point Machine,Repair,MAS-BLR,0
4,1,2,5,True,3.05,6,Traction Distribution,Track,Repair,BPL-NGP,1
1,3,4,3,False,4.26,43,S&T,Bridge,Repair,HWH-KOL,0
5,3,1,2,False,5.79,24,Traction Distribution,Signal,Repair,MUM-PUN,0
3,5,5,4,False,2.15,2,Engineering,OHE,Repair,DEL-AGR,0
5,3,5,3,True,4.69,5,S&T,Signal,Replacement,HWH-KOL,1
4,4,5,4,False,0.63,18,Engineering,OHE,Repair,HWH-KOL,1
2,3,2,3,False,1.07,49,Traction Distribution,Point Machine,Repair,BPL-NGP,0
3,2,1,1,False,1.39,58,Traction Distribution,Track,Overhaul,DEL-AGR,0
3,4,3,1,False,2.22,15,Traction Distribution,OHE,Repair,MAS-BLR,1
4,4,2,1,False,2.72,15,Engineering,Track,Inspection,DEL-AGR,0
2,4,5,3,False,3.12,-5,Traction Distribution,Track,Inspection,MUM-PUN,0
2,1,4,3,False,1.85,26,S&T,Point Machine,Overhaul,MUM-PUN,0
2,4,5,4,True,0.86,3,Engineering,OHE,Testing,MAS-BLR,1
2,2,4,5,False,4.23,47,S&T,Point Machine,Overhaul,BPL-NGP,0
1,4,4,1,False,0.63,26,S&T,Signal,Inspection,DEL-AGR,0
1,4,1,5,False,4.95,2,S&T,Signal,Replacement,MAS-BLR,1
5,4,1,5,False,5.61,54,Traction Distribution,OHE,Repair,BPL-NGP,0
1,5,1,4,False,4.41,47,S&T,Track,Repair,DEL-AGR,0
5,3,3,3,True,3.78,8,Engineering,Bridge,Testing,BPL-NGP,1
1,1,2,1,False,4.11,-5,S&T,Signal,Testing,DEL-AGR,0
4,4,5,1,False,4.09,5,Engineering,Point Machine,Overhaul,HWH-KOL,1
2,4,1,1,False,5.62,14,Engineering,Track,Replacement,DEL-AGR,0
3,1,5,4,False,5.8,16,Engineering,Point Machine,Replacement,DEL-AGR,1
2,1,4,3,False,2.85,47,Traction Distribution,Signal,Testing,HWH-KOL,1
3,2,1,1,True,3.89,58,S&T,Signal,Overhaul,BPL-NGP,0
3,5,1,1,False,4.92,42,Engineering,OHE,Replacement,HWH-KOL,0
3,3,2,1,False,0.51,49,S&T,Track,Inspection,MUM-PUN,0
2,5,2,4,False,3.4,-5,Traction Distribution,Track,Testing,HWH-KOL,1
3,5,2,4,False,4.09,-3,S&T,Point Machine,Testing,DEL-AGR,0
5,3,3,4,False,4.44,54,Traction Distribution,Signal,Repair,DEL-AGR,1
3,4,1,1,False,2.53,32,S&T,OHE,Repair,DEL-AGR,0
2,2,1,1,False,2.13,3,Traction Distribution,Point Machine,Testing,DEL-AGR,0
1,1,4,1,True,1.5,45,S&T,Point Machine,Testing,BPL-NGP,0
2,2,5,4,True,3.57,-1,S&T,Point Machine,Replacement,BPL-NGP,1
1,3,2,4,False,5.56,43,Engineering,Bridge,Repair,DEL-AGR,0
1,1,5,2,True,5.43,52,Engineering,Point Machine,Overhaul,HWH-KOL,0
5,2,2,1,False,2.48,22,Traction Distribution,Signal,Overhaul,HWH-KOL,0
1,1,2,2,False,1.92,35,Traction Distribution,Signal,Testing,DEL-AGR,0
3,4,1,5,False,4.84,40,S&T,Bridge,Replacement,MAS-BLR,0
5,5,3,1,True,4.49,52,S&T,OHE,Replacement,MAS-BLR,0
5,5,3,4,True,3.28,29,Engineering,OHE,Inspection,BPL-NGP,1
1,2,4,3,False,2.64,8,S&T,Bridge,Overhaul,MAS-BLR,0
1,3,1,1,False,1.18,1,Engineering,Signal,Repair,HWH-KOL,0
2,5,1,5,True,4.82,12,S&T,Signal,Repair,MAS-BLR,1
3,3,3,3,False,3.9,-10,Engineering,Track,Overhaul,HWH-KOL,0
5,2,1,4,True,2.57,38,Traction Distribution,Track,Repair,DEL-AGR,0
2,2,1,1,False,5.55,13,Traction Distribution,Point Machine,Repair,DEL-AGR,0
1,4,4,2,True,4.13,39,Engineering,OHE,Testing,MAS-BLR,1
2,3,5,4,False,5.61,-10,Engineering,Signal,Testing,HWH-KOL,1
5,5,3,4,False,3.11,10,Traction Distribution,Signal,Replacement,BPL-NGP,1
1,5,1,1,False,3.0,15,Engineering,Point Machine,Repair,DEL-AGR,0
2,1,5,4,False,5.65,-8,S&T,Track,Inspection,HWH-KOL,1
1,4,3,5,False,5.78,48,Engineering,Point Machine,Overhaul,DEL-AGR,0
1,2,4,4,False,5.78,30,S&T,Bridge,Overhaul,MUM-PUN,0
5,3,1,2,False,5.0,49,Engineering,OHE,Overhaul,DEL-AGR,0
1,2,3,5,False,3.04,46,Engineering,OHE,Overhaul,MUM-PUN,0
2,2,1,4,False,1.66,-12,S&T,OHE,Replacement,BPL-NGP,1
5,2,4,1,False,2.61,50,Engineering,Track,Overhaul,DEL-AGR,0
4,1,2,1,False,5.66,-9,Traction Distribution,Point Machine,Overhaul,DEL-AGR,1
1,4,5,5,False,2.5,51,S&T,Signal,Overhaul,BPL-NGP,1
3,1,1,2,True,4.66,36,S&T,OHE,Overhaul,DEL-AGR,0
5,2,4,1,False,5.58,47,S&T,Track,Inspection,HWH-KOL,0
3,1,1,3,False,5.84,23,Traction Distribution,Bridge,Overhaul,MAS-BLR,0
3,1,4,3,False,5.71,-2,Traction Distribution,Signal,Testing,BPL-NGP,0
3,2,3,3,False,3.55,-3,Engineering,Track,Replacement,DEL-AGR,0
4,5,5,4,True,3.21,-6,Traction Distribution,Point Machine,Replacement,DEL-AGR,1
1,5,4,5,False,5.93,46,S&T,Bridge,Overhaul,BPL-NGP,0
5,2,2,4,True,1.7,26,Traction Distribution,OHE,Replacement,MUM-PUN,1
5,3,1,1,False,1.53,2,Traction Distribution,Track,Replacement,HWH-KOL,0
1,5,3,1,False,5.8,-5,Traction Distribution,Bridge,Testing,HWH-KOL,0
5,2,3,1,False,4.29,-9,Traction Distribution,Signal,Inspection,HWH-KOL,1
5,5,1,2,True,3.45,5,Engineering,Signal,Testing,HWH-KOL,0
4,1,3,2,False,1.23,42,Traction Distribution,Point Machine,Inspection,DEL-AGR,0
2,2,2,5,False,3.32,52,Traction Distribution,Signal,Repair,DEL-AGR,0
3,2,2,2,False,5.69,31,Engineering,Track,Overhaul,DEL-AGR,0
5,1,1,1,True,3.82,60,Engineering,Point Machine,Overhaul,MUM-PUN,0
1,5,2,5,True,2.73,15,S&T,Signal,Testing,MAS-BLR,1
5,5,2,2,False,3.53,10,S&T,Bridge,Repair,MAS-BLR,1
5,2,1,5,True,5.37,37,Traction Distribution,Track,Inspection,HWH-KOL,1
4,5,3,4,False,5.52,-4,S&T,Bridge,Repair,DEL-AGR,1
2,4,2,5,True,2.7,54,Engineering,Point Machine,Replacement,DEL-AGR,0
3,5,1,5,False,3.84,44,S&T,Signal,Repair,MAS-BLR,0
1,5,3,1,False,2.04,-12,Traction Distribution,OHE,Repair,MUM-PUN,1
5,3,1,4,False,2.98,0,Traction Distribution,Bridge,Testing,MAS-BLR,0
2,1,5,3,False,1.71,33,Engineering,Track,Replacement,HWH-KOL,0
1,5,3,4,False,3.42,41,Traction Distribution,Bridge,Overhaul,MAS-BLR,0
4,4,5,4,False,3.68,2,Engineering,OHE,Overhaul,DEL-AGR,1
4,5,5,3,False,2.36,42,Traction Distribution,Bridge,Replacement,MAS-BLR,0
4,5,5,2,False,2.0,21,Traction Distribution,Signal,Overhaul,HWH-KOL,1
1,1,3,5,False,1.33,36,Engineering,Point Machine,Testing,HWH-KOL,0
4,3,3,4,False,1.27,17,Traction Distribution,Bridge,Overhaul,HWH-KOL,0
4,1,4,5,False,4.41,20,S&T,Signal,Repair,MUM-PUN,1
4,1,1,2,True,1.72,15,Traction Distribution,Track,Overhaul,BPL-NGP,0
5,5,5,5,False,1.15,-3,Engineering,Signal,Repair,BPL-NGP,1
2,5,2,2,False,5.99,0,Traction Distribution,OHE,Inspection,MAS-BLR,0
2,5,1,3,False,1.93,-2,Traction Distribution,Point Machine,Replacement,MAS-BLR,0
5,5,2,5,False,5.43,46,Engineering,OHE,Replacement,HWH-KOL,1
3,4,2,2,False,3.85,17,S&T,Bridge,Replacement,BPL-NGP,1
3,3,1,2,False,4.43,14,S&T,OHE,Repair,MAS-BLR,0
2,5,4,5,True,3.59,50,Engineering,Point Machine,Repair,DEL-AGR,1
4,3,1,5,False,1.49,52,Traction Distribution,Bridge,Testing,HWH-KOL,0
4,4,5,2,True,5.16,3,Engineering,Bridge,Repair,BPL-NGP,1
1,2,3,2,False,5.05,12,Engineering,Signal,Overhaul,HWH-KOL,0
3,4,4,2,True,2.42,16,S&T,Signal,Repair,DEL-AGR,0
5,5,2,1,False,4.7,48,S&T,Point Machine,Inspection,BPL-NGP,0
2,4,1,3,False,3.49,36,Engineering,OHE,Inspection,HWH-KOL,0
2,3,1,2,False,5.5,26,Traction Distribution,OHE,Repair,BPL-NGP,0
5,1,4,5,False,4.92,3,Engineering,Point Machine,Testing,DEL-AGR,1
1,1,4,1,False,0.73,14,Engineering,Point Machine,Replacement,DEL-AGR,0
2,4,2,4,False,5.34,-12,S&T,Bridge,Overhaul,BPL-NGP,0
3,4,2,3,True,5.83,38,Traction Distribution,Signal,Testing,MAS-BLR,1
4,4,5,4,False,4.58,54,Engineering,Point Machine,Inspection,BPL-NGP,0
1,5,5,1,False,1.16,44,S&T,Signal,Inspection,MAS-BLR,0
3,3,3,3,False,4.94,9,Traction Distribution,Bridge,Testing,MAS-BLR,1
1,5,2,4,False,4.06,22,Traction Distribution,Track,Replacement,MUM-PUN,0
4,4,2,2,False,2.36,57,Engineering,Point Machine,Overhaul,DEL-AGR,0
4,2,3,5,False,5.36,17,S&T,Track,Repair,HWH-KOL,1
3,5,3,3,False,3.61,48,Traction Distribution,Bridge,Testing,BPL-NGP,1
2,1,1,2,False,5.19,29,Traction Distribution,Bridge,Overhaul,BPL-NGP,0
1,3,1,1,False,4.19,23,S&T,Bridge,Repair,HWH-KOL,0
5,5,3,1,False,2.09,29,Traction Distribution,Point Machine,Overhaul,MAS-BLR,1
4,4,4,3,True,5.86,2,S&T,OHE,Inspection,MAS-BLR,1
2,5,1,3,False,3.64,17,Engineering,Signal,Repair,HWH-KOL,1
3,1,3,5,False,3.34,8,S&T,Bridge,Repair,HWH-KOL,1
4,3,1,4,False,2.72,42,S&T,OHE,Overhaul,DEL-AGR,1
4,4,2,1,False,1.25,31,Traction Distribution,Bridge,Overhaul,BPL-NGP,0
3,4,4,3,False,4.27,15,Traction Distribution,Point Machine,Inspection,BPL-NGP,0
2,5,2,3,True,2.87,47,S&T,Point Machine,Testing,MAS-BLR,0
4,3,2,1,False,5.64,19,Traction Distribution,Signal,Testing,DEL-AGR,0
4,4,5,4,False,5.81,57,Engineering,OHE,Replacement,DEL-AGR,1
3,3,1,3,False,4.72,31,Traction Distribution,OHE,Repair,BPL-NGP,0
1,5,1,1,False,1.83,52,Engineering,Point Machine,Replacement,HWH-KOL,0
3,1,5,3,False,4.44,60,S&T,Point Machine,Replacement,HWH-KOL,1
4,2,3,4,False,0.61,10,Traction Distribution,Track,Overhaul,HWH-KOL,0
5,1,1,2,False,5.05,5,S&T,Signal,Repair,BPL-NGP,0
3,4,3,2,False,3.21,48,Traction Distribution,Track,Inspection,BPL-NGP,0
2,2,3,1,False,5.65,3,S&T,OHE,Overhaul,DEL-AGR,1
3,2,2,2,False,2.58,42,Engineering,Point Machine,Overhaul,BPL-NGP,1
1,5,3,5,False,1.95,-1,S&T,Signal,Repair,HWH-KOL,0
1,2,4,4,False,5.97,51,Engineering,Point Machine,Overhaul,HWH-KOL,0
4,1,2,1,False,3.42,37,S&T,Track,Replacement,BPL-NGP,1
5,1,5,3,True,5.25,25,S&T,Bridge,Replacement,BPL-NGP,1
5,2,3,1,False,5.51,19,Engineering,Point Machine,Inspection,MUM-PUN,1
3,5,5,3,False,3.35,33,S&T,Point Machine,Repair,DEL-AGR,1
1,3,1,1,False,3.01,15,Engineering,Point Machine,Repair,DEL-AGR,0
5,5,2,4,True,3.54,15,Engineering,Signal,Testing,MAS-BLR,1
3,2,4,3,False,5.16,1,S&T,Bridge,Testing,MUM-PUN,0
2,2,5,4,True,5.81,-3,Traction Distribution,Point Machine,Testing,MUM-PUN,0
5,1,2,3,False,2.31,52,Engineering,Track,Replacement,MAS-BLR,0
4,2,5,2,False,4.56,42,Engineering,Bridge,Repair,MUM-PUN,0
4,3,1,2,False,2.07,19,Engineering,Point Machine,Replacement,HWH-KOL,0
2,5,3,2,False,3.86,48,S&T,Signal,Overhaul,MUM-PUN,0
5,2,2,3,True,4.93,31,Engineering,Bridge,Overhaul,BPL-NGP,1
3,4,3,3,False,5.38,30,S&T,Signal,Overhaul,HWH-KOL,0
3,4,5,4,False,2.97,-6,Traction Distribution,Point Machine,Replacement,HWH-KOL,1
4,2,4,1,False,2.53,26,Engineering,Point Machine,Overhaul,HWH-KOL,1
4,5,4,2,False,1.89,-6,Traction Distribution,Bridge,Testing,MAS-BLR,1
1,3,2,5,False,1.23,37,S&T,OHE,Overhaul,HWH-KOL,0
2,1,5,5,False,2.51,-9,S&T,Bridge,Replacement,HWH-KOL,1
2,5,3,5,False,5.3,24,S&T,Signal,Testing,MAS-BLR,1
5,5,4,2,False,2.8,13,Traction Distribution,Bridge,Testing,DEL-AGR,1
4,1,4,1,False,2.25,-5,S&T,Signal,Overhaul,MAS-BLR,1
2,5,4,1,False,4.57,21,Traction Distribution,Bridge,Testing,DEL-AGR,0
4,5,4,1,False,1.69,1,Engineering,Point Machine,Repair,MUM-PUN,1
4,5,3,5,False,1.91,4,Engineering,Point Machine,Replacement,DEL-AGR,0
2,2,4,5,False,5.65,52,S&T,Track,Repair,HWH-KOL,0
3,4,5,5,False,0.95,12,Engineering,OHE,Repair,MAS-BLR,1
5,3,2,4,False,2.78,16,Engineering,Track,Overhaul,MUM-PUN,1
3,4,3,2,False,3.67,-14,Engineering,Bridge,Overhaul,BPL-NGP,0
1,4,1,3,False,1.77,8,Engineering,Signal,Inspection,MUM-PUN,0
4,4,2,5,False,2.05,12,Engineering,Bridge,Overhaul,BPL-NGP,1
3,3,4,5,False,1.72,39,Traction Distribution,Bridge,Inspection,MAS-BLR,0
3,4,4,3,True,2.4,-6,S&T,Track,Inspection,BPL-NGP,0
4,3,2,5,True,5.44,55,Engineering,Point Machine,Replacement,MUM-PUN,0
5,1,3,2,False,2.87,-5,Engineering,Signal,Repair,MAS-BLR,0
2,1,5,3,True,2.8,34,Traction Distribution,Track,Testing,DEL-AGR,0
3,5,1,5,False,2.63,-14,Traction Distribution,Signal,Inspection,MAS-BLR,1
1,5,1,2,False,5.8,47,Engineering,OHE,Inspection,MAS-BLR,0
4,3,2,4,False,1.15,38,S&T,Bridge,Overhaul,BPL-NGP,0
3,1,4,3,False,5.3,48,Engineering,Point Machine,Repair,BPL-NGP,0
2,4,2,2,False,2.3,55,S&T,Signal,Overhaul,MUM-PUN,0
4,1,5,2,False,5.76,48,S&T,Signal,Overhaul,HWH-KOL,0
3,2,5,4,False,2.23,32,Traction Distribution,Signal,Inspection,DEL-AGR,0
3,2,3,3,True,0.96,48,S&T,Point Machine,Replacement,MUM-PUN,1
3,1,2,2,False,3.36,-7,Traction Distribution,OHE,Replacement,HWH-KOL,0
2,5,1,4,False,1.75,34,Traction Distribution,Track,Inspection,MUM-PUN,0
1,3,5,1,False,4.64,60,Traction Distribution,Track,Overhaul,BPL-NGP,0
5,2,5,1,True,4.12,14,Traction Distribution,Track,Testing,MAS-BLR,1
1,3,3,5,False,4.28,59,Traction Distribution,Bridge,Testing,HWH-KOL,0
2,1,3,4,True,1.56,23,Engineering,OHE,Inspection,MUM-PUN,0
4,3,4,3,False,4.4,21,Traction Distribution,OHE,Inspection,MUM-PUN,1
1,3,4,1,True,2.21,8,Traction Distribution,Point Machine,Testing,HWH-KOL,0
4,2,1,3,False,5.99,-6,S&T,Track,Repair,BPL-NGP,0
4,5,4,3,False,4.52,51,Traction Distribution,Track,Overhaul,DEL-AGR,0
4,2,5,3,True,3.75,40,Traction Distribution,Signal,Repair,HWH-KOL,1
2,1,4,1,False,5.27,16,Engineering,Signal,Repair,HWH-KOL,0
1,3,3,3,True,3.74,58,Engineering,Point Machine,Overhaul,MUM-PUN,0
5,5,3,3,False,3.54,-1,Traction Distribution,Bridge,Repair,MUM-PUN,1
2,2,2,2,True,1.81,44,S&T,Point Machine,Inspection,MAS-BLR,0
5,1,4,1,False,4.23,19,Traction Distribution,Bridge,Replacement,HWH-KOL,0
1,5,2,5,False,2.56,32,S&T,OHE,Inspection,HWH-KOL,0
1,3,2,4,True,0.74,-12,S&T,Signal,Inspection,DEL-AGR,0
4,1,2,4,False,4.99,31,Engineering,Signal,Overhaul,MUM-PUN,0
5,4,2,4,True,0.79,36,Engineering,Track,Replacement,MUM-PUN,1
5,2,2,4,False,4.2,59,Engineering,Bridge,Replacement,MUM-PUN,1
4,5,1,1,False,1.36,11,S&T,Point Machine,Inspection,MAS-BLR,0
2,2,4,3,False,2.88,-9,Engineering,Point Machine,Inspection,HWH-KOL,1
5,3,3,5,True,5.23,-10,Traction Distribution,Signal,Repair,MAS-BLR,0
4,3,5,2,True,1.02,-3,Engineering,Point Machine,Repair,HWH-KOL,1
1,2,1,5,False,4.17,8,Traction Distribution,Signal,Replacement,BPL-NGP,0
1,3,4,1,False,3.87,48,Engineering,OHE,Inspection,DEL-AGR,1
5,1,1,2,False,5.27,0,Engineering,Point Machine,Testing,MAS-BLR,0
2,4,3,2,True,1.45,-4,S&T,Bridge,Repair,BPL-NGP,1
4,4,3,4,False,4.9,-12,Traction Distribution,OHE,Testing,DEL-AGR,1
1,5,3,1,False,2.98,14,Traction Distribution,Point Machine,Replacement,BPL-NGP,0
2,2,4,2,False,2.86,31,S&T,OHE,Replacement,HWH-KOL,0
2,2,5,4,False,2.49,7,S&T,OHE,Inspection,DEL-AGR,0
2,3,2,2,False,2.62,23,Traction Distribution,Bridge,Overhaul,MAS-BLR,0
4,4,5,5,False,3.36,4,Traction Distribution,Bridge,Inspection,HWH-KOL,1
5,5,1,5,False,1.09,46,Traction Distribution,Signal,Overhaul,BPL-NGP,0
5,1,2,2,False,2.84,-13,Engineering,Bridge,Testing,HWH-KOL,0
4,2,2,3,True,4.09,1,S&T,OHE,Repair,DEL-AGR,1
2,2,5,2,False,3.24,28,Traction Distribution,Point Machine,Testing,MUM-PUN,0
5,2,1,2,False,1.41,49,S&T,OHE,Overhaul,BPL-NGP,0
3,3,2,4,False,2.5,16,Engineering,Point Machine,Inspection,MUM-PUN,1
3,5,3,2,False,2.94,-9,S&T,Bridge,Repair,MAS-BLR,0
4,1,5,1,False,4.18,27,Engineering,OHE,Overhaul,MUM-PUN,0
4,5,3,2,False,5.45,6,S&T,Point Machine,Overhaul,HWH-KOL,0
5,4,5,5,False,3.53,8,S&T,OHE,Inspection,HWH-KOL,1
3,4,4,2,False,4.22,55,Traction Distribution,Point Machine,Overhaul,DEL-AGR,0
4,4,4,2,True,0.92,56,Traction Distribution,Track,Testing,MAS-BLR,1
4,1,4,4,False,5.75,5,Traction Distribution,Point Machine,Inspection,DEL-AGR,1
2,4,1,1,False,2.23,30,Traction Distribution,OHE,Testing,HWH-KOL,0
2,2,3,2,False,2.45,26,Engineering,OHE,Replacement,MAS-BLR,0
4,3,3,1,False,1.73,58,Traction Distribution,Signal,Overhaul,MAS-BLR,1
1,4,2,5,False,0.97,56,S&T,Point Machine,Inspection,MUM-PUN,0
2,4,1,5,False,4.85,12,Traction Distribution,Signal,Overhaul,MUM-PUN,1
4,2,1,4,False,1.82,-13,Engineering,Track,Replacement,HWH-KOL,1
5,2,4,2,False,2.05,-14,S&T,Bridge,Repair,BPL-NGP,1
3,3,4,4,False,1.5,-14,Engineering,OHE,Overhaul,MUM-PUN,0
2,1,2,4,False,5.86,44,S&T,Track,Repair,HWH-KOL,0
3,4,4,5,False,4.8,41,Engineering,Signal,Inspection,MAS-BLR,1
4,1,4,1,False,5.61,48,Engineering,Bridge,Replacement,BPL-NGP,0
3,3,5,4,False,5.24,-4,Engineering,Signal,Overhaul,MAS-BLR,1
1,4,5,1,True,5.48,-10,Engineering,Signal,Inspection,MAS-BLR,1
3,1,5,3,False,3.13,-2,Traction Distribution,OHE,Testing,MAS-BLR,1
3,5,1,5,False,1.44,32,Traction Distribution,Track,Overhaul,HWH-KOL,1
4,2,4,1,False,2.3,-14,Engineering,OHE,Testing,MAS-BLR,1
5,1,2,1,False,2.11,35,Traction Distribution,Track,Replacement,HWH-KOL,0
5,4,3,5,False,4.44,52,S&T,Bridge,Inspection,BPL-NGP,1
4,3,4,1,False,0.64,-4,Engineering,OHE,Inspection,MAS-BLR,1
2,4,4,4,False,1.28,41,Traction Distribution,Signal,Replacement,DEL-AGR,0
3,4,3,3,False,4.26,27,Engineering,OHE,Replacement,MAS-BLR,1
1,3,5,2,False,1.18,56,Engineering,Track,Overhaul,MAS-BLR,0
5,5,1,5,True,0.77,4,Engineering,Signal,Overhaul,MAS-BLR,1
5,2,1,5,False,1.1,3,Engineering,Track,Overhaul,BPL-NGP,0
5,3,1,2,True,4.3,-13,S&T,Point Machine,Replacement,DEL-AGR,1
2,1,5,1,False,1.27,38,Engineering,Bridge,Inspection,MUM-PUN,0
2,4,3,1,False,1.3,51,Engineering,OHE,Replacement,DEL-AGR,0
5,2,3,1,False,1.77,-13,S&T,Track,Testing,BPL-NGP,1
3,4,4,5,False,4.63,22,S&T,Track,Testing,HWH-KOL,1
4,5,3,3,False,1.6,40,Traction Distribution,Bridge,Testing,HWH-KOL,1
3,5,3,4,False,0.69,44,Engineering,Signal,Inspection,BPL-NGP,1
3,5,1,2,False,5.48,55,S&T,Signal,Replacement,MAS-BLR,0
4,1,1,5,True,5.32,40,Engineering,Track,Overhaul,DEL-AGR,0
5,1,5,4,False,1.52,55,Traction Distribution,Point Machine,Repair,MAS-BLR,1
2,5,3,4,False,1.96,60,Engineering,Track,Replacement,MUM-PUN,0
5,2,1,3,False,1.54,55,Traction Distribution,Bridge,Inspection,BPL-NGP,0
2,1,2,4,False,4.46,18,Traction Distribution,Signal,Inspection,HWH-KOL,0
3,2,2,3,False,1.88,16,Engineering,Track,Inspection,HWH-KOL,0
5,5,2,2,False,5.62,18,Engineering,Point Machine,Testing,MUM-PUN,0
5,2,2,3,False,5.05,57,Engineering,Signal,Testing,DEL-AGR,1
5,1,4,2,False,3.74,7,S&T,Point Machine,Replacement,BPL-NGP,1
2,4,1,5,False,0.55,42,S&T,Track,Inspection,MUM-PUN,0
5,1,2,4,False,5.36,32,S&T,Bridge,Repair,MUM-PUN,1
5,2,3,4,True,4.5,-10,S&T,Signal,Replacement,DEL-AGR,1
5,1,3,4,False,4.83,22,Traction Distribution,Point Machine,Inspection,MAS-BLR,1
1,4,5,3,False,0.9,0,S&T,Bridge,Overhaul,MUM-PUN,0
4,3,5,5,False,4.4,40,Engineering,OHE,Testing,MUM-PUN,1
5,5,2,2,False,4.93,19,Engineering,Signal,Testing,MUM-PUN,1
4,2,3,3,False,5.76,12,Traction Distribution,Signal,Testing,HWH-KOL,1
2,2,1,1,True,3.69,-10,Engineering,Point Machine,Testing,HWH-KOL,0
4,1,4,2,False,3.29,-5,Engineering,Track,Inspection,HWH-KOL,0
1,2,1,3,False,2.84,43,Engineering,Track,Replacement,MUM-PUN,0
3,3,1,3,False,4.36,50,S&T,Point Machine,Replacement,MUM-PUN,0
4,1,4,5,False,5.56,7,Engineering,Track,Inspection,MAS-BLR,1
3,3,1,4,False,3.8,48,S&T,Signal,Inspection,HWH-KOL,0
4,5,3,3,False,1.75,27,Traction Distribution,Point Machine,Replacement,MAS-BLR,0
2,4,1,3,False,0.6,12,Traction Distribution,Signal,Overhaul,MAS-BLR,0
4,4,4,4,False,3.91,19,S&T,Bridge,Repair,BPL-NGP,1
4,5,4,4,True,5.26,37,Traction Distribution,Bridge,Replacement,HWH-KOL,1
4,4,3,2,False,0.86,54,S&T,Track,Inspection,MAS-BLR,1
2,4,5,3,False,2.69,22,Traction Distribution,Track,Inspection,DEL-AGR,1
2,5,3,3,False,5.67,11,Engineering,Bridge,Replacement,HWH-KOL,0
2,1,1,1,False,3.26,43,Traction Distribution,Track,Replacement,BPL-NGP,1
3,5,1,5,False,1.71,25,Engineering,OHE,Overhaul,DEL-AGR,0
3,2,2,3,False,2.45,15,Engineering,Bridge,Testing,DEL-AGR,0
2,4,2,2,False,2.74,20,Engineering,OHE,Inspection,DEL-AGR,0
